District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Krishnagiri,Red,85,50,120,6.5,800,30,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,90,50,120,6.5,800,30,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,95,50,120,6.5,800,30,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,100,50,120,6.5,800,30,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,80,55,125,7,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,85,55,125,7,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,90,55,125,7,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,95,55,125,7,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,100,55,125,7,700,20,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,80,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,85,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,90,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,95,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,100,60,130,7.5,800,25,Grapes,Ferrous Sulphate,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,80,40,140,6,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,85,40,140,6,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,90,40,140,6,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,95,40,140,6,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,100,40,140,6,700,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,80,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,85,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,90,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,95,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,100,45,120,6.5,800,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,80,50,125,7,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,85,50,125,7,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,90,50,125,7,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,95,50,125,7,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,100,50,125,7,700,25,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,80,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,85,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,90,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,95,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,100,55,130,7.5,800,30,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,80,60,135,6,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,85,60,135,6,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,90,60,135,6,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,95,60,135,6,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Krishnagiri,Red,100,60,135,6,700,20,Grapes,10:10:10 NPK,https://youtu.be/ejhkk0_BNns
Coimbatore,Black,120,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE8
Coimbatore,Black,125,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE9
Coimbatore,Black,130,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE10
Coimbatore,Black,135,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE11
Coimbatore,Black,140,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE12
Coimbatore,Black,145,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE13
Coimbatore,Black,150,60,40,5.5,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE14
Coimbatore,Black,120,65,45,6,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE15
Coimbatore,Black,125,65,45,6,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE16
Coimbatore,Black,130,65,45,6,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE17
Coimbatore,Black,135,65,45,6,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE18
Coimbatore,Black,140,65,45,6,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE19
Coimbatore,Black,145,65,45,6,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE20
Coimbatore,Black,150,65,45,6,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE21
Coimbatore,Black,120,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE22
Coimbatore,Black,125,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE23
Coimbatore,Black,130,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE24
Coimbatore,Black,135,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE25
Coimbatore,Black,140,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE26
Coimbatore,Black,145,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE27
Coimbatore,Black,150,70,50,6.5,500,30,Maize,MOP,https://youtu.be/nZxrPsXAJE28
Coimbatore,Black,120,75,55,7,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE29
Coimbatore,Black,125,75,55,7,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE30
Coimbatore,Black,130,75,55,7,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE31
Coimbatore,Black,135,75,55,7,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE32
Coimbatore,Black,140,75,55,7,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE33
Coimbatore,Black,145,75,55,7,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE34
Coimbatore,Black,150,75,55,7,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE35
Coimbatore,Black,120,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE36
Coimbatore,Black,125,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE37
Coimbatore,Black,130,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE38
Coimbatore,Black,135,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE39
Coimbatore,Black,140,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE40
Coimbatore,Black,145,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE41
Coimbatore,Black,150,80,60,7.5,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE42
Coimbatore,Black,120,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE43
Coimbatore,Black,125,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE44
Coimbatore,Black,130,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE45
Coimbatore,Black,135,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE46
Coimbatore,Black,140,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE47
Coimbatore,Black,145,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE48
Coimbatore,Black,150,60,45,5.5,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE49
Coimbatore,Black,120,65,50,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE50
Coimbatore,Black,125,65,50,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE51
Coimbatore,Black,130,65,50,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE52
Coimbatore,Black,135,65,50,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE53
Coimbatore,Black,140,65,50,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE54
Coimbatore,Black,145,65,50,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE55
Coimbatore,Black,150,65,50,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE56
Coimbatore,Black,120,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE57
Coimbatore,Black,125,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE58
Coimbatore,Black,130,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE59
Coimbatore,Black,135,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE60
Coimbatore,Black,140,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE61
Coimbatore,Black,145,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE62
Coimbatore,Black,150,70,55,6.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE63
Coimbatore,Black,120,75,60,7,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE64
Coimbatore,Black,125,75,60,7,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE65
Coimbatore,Black,130,75,60,7,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE66
Coimbatore,Black,135,75,60,7,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE67
Coimbatore,Black,140,75,60,7,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE68
Coimbatore,Black,145,75,60,7,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE69
Coimbatore,Black,150,75,60,7,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE70
Coimbatore,Black,120,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE71
Coimbatore,Black,125,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE72
Coimbatore,Black,130,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE73
Coimbatore,Black,135,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE74
Coimbatore,Black,140,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE75
Coimbatore,Black,145,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE76
Coimbatore,Black,150,80,40,7.5,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE77
Tiruppur,Black,120,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE78
Tiruppur,Black,125,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE79
Tiruppur,Black,130,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE80
Tiruppur,Black,135,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE81
Tiruppur,Black,140,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE82
Tiruppur,Black,145,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE83
Tiruppur,Black,150,60,50,5.5,500,25,Maize,Urea,https://youtu.be/nZxrPsXAJE84
Tiruppur,Black,120,65,55,6,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE85
Tiruppur,Black,125,65,55,6,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE86
Tiruppur,Black,130,65,55,6,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE87
Tiruppur,Black,135,65,55,6,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE88
Tiruppur,Black,140,65,55,6,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE89
Tiruppur,Black,145,65,55,6,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE90
Tiruppur,Black,150,65,55,6,600,30,Maize,Urea,https://youtu.be/nZxrPsXAJE91
Tiruppur,Black,120,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE92
Tiruppur,Black,125,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE93
Tiruppur,Black,130,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE94
Tiruppur,Black,135,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE95
Tiruppur,Black,140,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE96
Tiruppur,Black,145,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE97
Tiruppur,Black,150,70,60,6.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE98
Tiruppur,Black,120,75,40,7,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE99
Tiruppur,Black,125,75,40,7,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE100
Tiruppur,Black,130,75,40,7,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE101
Tiruppur,Black,135,75,40,7,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE102
Tiruppur,Black,140,75,40,7,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE103
Tiruppur,Black,145,75,40,7,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE104
Tiruppur,Black,150,75,40,7,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE105
Tiruppur,Black,120,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE106
Tiruppur,Black,125,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE107
Tiruppur,Black,130,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE108
Tiruppur,Black,135,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE109
Tiruppur,Black,140,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE110
Tiruppur,Black,145,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE111
Tiruppur,Black,150,80,45,7.5,500,30,Maize,Urea,https://youtu.be/nZxrPsXAJE112
Erode,Black,120,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE113
Erode,Black,125,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE114
Erode,Black,130,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE115
Erode,Black,135,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE116
Erode,Black,140,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE117
Erode,Black,145,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE118
Erode,Black,150,60,55,5.5,600,20,Maize,MOP,https://youtu.be/nZxrPsXAJE119
Erode,Black,120,65,60,6,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE120
Erode,Black,125,65,60,6,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE121
Erode,Black,130,65,60,6,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE122
Erode,Black,135,65,60,6,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE123
Erode,Black,140,65,60,6,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE124
Erode,Black,145,65,60,6,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE125
Erode,Black,150,65,60,6,500,25,Maize,MOP,https://youtu.be/nZxrPsXAJE126
Erode,Black,120,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE127
Erode,Black,125,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE128
Erode,Black,130,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE129
Erode,Black,135,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE130
Erode,Black,140,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE131
Erode,Black,145,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE132
Erode,Black,150,70,40,6.5,600,30,Maize,MOP,https://youtu.be/nZxrPsXAJE133
Erode,Black,120,75,45,7,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE134
Erode,Black,125,75,45,7,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE135
Erode,Black,130,75,45,7,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE136
Erode,Black,135,75,45,7,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE137
Erode,Black,140,75,45,7,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE138
Erode,Black,145,75,45,7,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE139
Erode,Black,150,75,45,7,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE140
Erode,Black,120,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE141
Erode,Black,125,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE142
Erode,Black,130,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE143
Erode,Black,135,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE144
Erode,Black,140,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE145
Erode,Black,145,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE146
Erode,Black,150,80,50,7.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE147
Erode,Black,120,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE148
Erode,Black,125,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE149
Erode,Black,130,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE150
Erode,Black,135,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE151
Erode,Black,140,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE152
Erode,Black,145,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE153
Erode,Black,150,60,60,5.5,500,30,Maize,SSP,https://youtu.be/nZxrPsXAJE154
Erode,Black,120,65,40,6,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE155
Erode,Black,125,65,40,6,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE156
Erode,Black,130,65,40,6,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE157
Erode,Black,135,65,40,6,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE158
Erode,Black,140,65,40,6,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE159
Erode,Black,145,65,40,6,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE160
Erode,Black,150,65,40,6,600,20,Maize,SSP,https://youtu.be/nZxrPsXAJE161
Erode,Black,120,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE162
Erode,Black,125,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE163
Erode,Black,130,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE164
Erode,Black,135,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE165
Erode,Black,140,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE166
Erode,Black,145,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE167
Erode,Black,150,70,45,6.5,500,25,Maize,SSP,https://youtu.be/nZxrPsXAJE168
Erode,Black,120,75,50,7,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE169
Erode,Black,125,75,50,7,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE170
Erode,Black,130,75,50,7,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE171
Erode,Black,135,75,50,7,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE172
Erode,Black,140,75,50,7,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE173
Erode,Black,145,75,50,7,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE174
Erode,Black,150,75,50,7,600,30,Maize,SSP,https://youtu.be/nZxrPsXAJE175
Erode,Black,120,80,55,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE176
Erode,Black,125,80,30,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE177
Erode,Black,130,80,30,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE178
Erode,Black,135,80,30,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE179
Erode,Black,140,80,40,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE180
Erode,Black,145,80,40,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE181
Erode,Black,150,80,40,7.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE182
Tiruvannamali,Black,100,40,40,6,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,105,40,40,6,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,110,40,40,6,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,115,40,40,6,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,120,40,40,6,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,100,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,105,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,110,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,115,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,120,45,45,6.5,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,100,50,50,7,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,105,50,50,7,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,110,50,50,7,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,115,50,50,7,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,120,50,50,7,800,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,100,55,55,7.5,900,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,105,55,55,7.5,900,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,110,55,55,7.5,900,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,115,55,55,7.5,900,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,120,55,55,7.5,900,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,100,60,60,6,800,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,105,60,60,6,800,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,110,60,60,6,800,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,115,60,60,6,800,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tiruvannamali,Black,120,60,60,6,800,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Theni,Black,100,40,45,6.5,900,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,105,40,45,6.5,900,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,110,40,45,6.5,900,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,115,40,45,6.5,900,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,120,40,45,6.5,900,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,100,45,50,7,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,105,45,50,7,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,110,45,50,7,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,115,45,50,7,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,120,45,50,7,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,100,50,55,7.5,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,105,50,55,7.5,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,110,50,55,7.5,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,115,50,55,7.5,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,120,50,55,7.5,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,100,55,60,6,800,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,105,55,60,6,800,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,110,55,60,6,800,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,115,55,60,6,800,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,120,55,60,6,800,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,100,60,40,6.5,900,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,105,60,40,6.5,900,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,110,60,40,6.5,900,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,115,60,40,6.5,900,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Theni,Black,120,60,40,6.5,900,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Tirunelveli,Black,100,40,50,7,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tirunelveli,Black,105,40,50,7,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tirunelveli,Black,110,40,50,7,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Tirunelveli,Black,115,40,50,7,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
